student_id,course_id,semester,grade,gpa,pass,Result,department_id,credits
S13993,C183,Fall,D,1.0,1,Pass,D18,4
S19147,C14,Summer,C,2.0,1,Pass,D20,2
S14392,C164,Spring,F,0.0,0,Fail,D8,2
S13735,C59,Summer,F,0.0,0,Fail,D3,5
S16669,C139,Summer,C,2.0,1,Pass,D13,4
S14684,C16,Fall,B,3.0,1,Distinction,D11,2
S16430,C252,Spring,A,4.0,1,Distinction,D1,3
S19387,C283,Summer,B,3.0,1,Distinction,D14,3
S17265,C179,Spring,D,1.0,1,Pass,D14,3
S12191,C280,Fall,C,2.0,1,Pass,D3,2
S11551,C210,Spring,F,0.0,0,Fail,D7,5
S17514,C290,Spring,B,3.0,1,Distinction,D18,3
S17510,C130,Spring,B,3.0,1,Distinction,D18,5
S16288,C117,Summer,C,2.0,1,Pass,D16,5
S18103,C252,Fall,D,1.0,1,Pass,D1,3
S11229,C9,Spring,C,2.0,1,Pass,D13,4
S10703,C149,Fall,F,0.0,0,Fail,D18,5
S18019,C273,Summer,F,0.0,0,Fail,D18,3
S11566,C16,Spring,D,1.0,1,Pass,D11,2
S19858,C297,Spring,A,4.0,1,Distinction,D19,4
S12995,C169,Summer,D,1.0,1,Pass,D5,3
S14145,C226,Summer,B,3.0,1,Distinction,D6,2
S17486,C87,Spring,F,0.0,0,Fail,D19,4
S19269,C112,Fall,B,3.0,1,Distinction,D19,4
S18851,C154,Summer,F,0.0,0,Fail,D8,2
S10078,C274,Spring,D,1.0,1,Pass,D4,3
S17729,C32,Spring,F,0.0,0,Fail,D6,5
S17691,C14,Spring,F,0.0,0,Fail,D20,2
S18106,C63,Spring,F,0.0,0,Fail,D13,5
S10241,C216,Summer,A,4.0,1,Distinction,D19,5
S16276,C148,Spring,D,1.0,1,Pass,D20,4
S17383,C250,Summer,D,1.0,1,Pass,D12,4
S11508,C172,Summer,D,1.0,1,Pass,D16,2
S16761,C76,Spring,F,0.0,0,Fail,D20,3
S16552,C138,Fall,B,3.0,1,Distinction,D4,3
S10573,C44,Spring,B,3.0,1,Distinction,D8,4
S11581,C197,Spring,D,1.0,1,Pass,D15,5
S10992,C82,Spring,C,2.0,1,Pass,D16,5
S14557,C39,Spring,A,4.0,1,Distinction,D9,4
S11118,C226,Spring,A,4.0,1,Distinction,D6,2
S15384,C245,Fall,F,0.0,0,Fail,D2,3
S12176,C92,Spring,D,1.0,1,Pass,D9,2
S12999,C57,Spring,F,0.0,0,Fail,D12,5
S10602,C139,Spring,D,1.0,1,Pass,D13,4
S12223,C283,Fall,B,3.0,1,Distinction,D14,3
S13827,C183,Fall,D,1.0,1,Pass,D18,4
S17169,C68,Spring,D,1.0,1,Pass,D9,4
S18478,C141,Fall,A,4.0,1,Distinction,D5,3
S12942,C182,Summer,B,3.0,1,Distinction,D1,2
S15190,C263,Summer,C,2.0,1,Pass,D8,2
S14829,C102,Fall,C,2.0,1,Pass,D5,3
S15750,C38,Summer,A,4.0,1,Distinction,D7,5
S13244,C125,Spring,D,1.0,1,Pass,D11,5
S14640,C1,Spring,D,1.0,1,Pass,D19,4
S13503,C89,Fall,D,1.0,1,Pass,D6,2
S12837,C33,Fall,D,1.0,1,Pass,D9,5
S19599,C6,Summer,F,0.0,0,Fail,D12,3
S14455,C137,Fall,C,2.0,1,Pass,D14,2
S11343,C89,Summer,A,4.0,1,Distinction,D6,2
S10469,C198,Spring,A,4.0,1,Distinction,D13,3
S17242,C102,Summer,C,2.0,1,Pass,D5,3
S19858,C186,Fall,B,3.0,1,Distinction,D9,5
S17726,C184,Spring,D,1.0,1,Pass,D5,4
S10092,C50,Spring,F,0.0,0,Fail,D19,4
S17927,C10,Summer,A,4.0,1,Distinction,D4,4
S15935,C87,Spring,D,1.0,1,Pass,D19,4
S15462,C298,Summer,B,3.0,1,Distinction,D3,4
S16218,C82,Fall,F,0.0,0,Fail,D16,5
S12328,C117,Summer,C,2.0,1,Pass,D16,5
S13243,C167,Fall,B,3.0,1,Distinction,D7,4
S12332,C185,Spring,C,2.0,1,Pass,D13,3
S15787,C258,Fall,F,0.0,0,Fail,D9,2
S10832,C101,Fall,C,2.0,1,Pass,D14,2
S15823,C92,Summer,C,2.0,1,Pass,D9,2
S16679,C73,Spring,A,4.0,1,Distinction,D8,2
S16488,C132,Summer,A,4.0,1,Distinction,D17,5
S19113,C160,Spring,B,3.0,1,Distinction,D7,4
S11669,C279,Summer,D,1.0,1,Pass,D9,4
S15602,C156,Fall,B,3.0,1,Distinction,D3,5
S17313,C52,Fall,A,4.0,1,Distinction,D12,5
S11950,C289,Fall,D,1.0,1,Pass,D9,5
S12272,C105,Fall,B,3.0,1,Distinction,D11,4
S15587,C15,Fall,D,1.0,1,Pass,D9,5
S16757,C117,Summer,C,2.0,1,Pass,D16,5
S18581,C48,Summer,F,0.0,0,Fail,D8,3
S17158,C272,Summer,C,2.0,1,Pass,D9,5
S17615,C269,Spring,A,4.0,1,Distinction,D14,2
S19274,C130,Spring,C,2.0,1,Pass,D18,5
S15562,C20,Summer,F,0.0,0,Fail,D5,2
S12458,C191,Spring,F,0.0,0,Fail,D4,3
S10088,C164,Fall,A,4.0,1,Distinction,D8,2
S19802,C187,Fall,D,1.0,1,Pass,D19,5
S13932,C72,Summer,B,3.0,1,Distinction,D12,3
S19163,C280,Summer,A,4.0,1,Distinction,D3,2
S16321,C151,Summer,D,1.0,1,Pass,D14,3
S14872,C211,Spring,F,0.0,0,Fail,D20,3
S18022,C163,Spring,A,4.0,1,Distinction,D1,5
S13603,C4,Fall,B,3.0,1,Distinction,D8,4
S12506,C234,Spring,A,4.0,1,Distinction,D14,4
S15210,C63,Fall,D,1.0,1,Pass,D13,5
S19407,C20,Fall,A,4.0,1,Distinction,D5,2
S17442,C42,Fall,F,0.0,0,Fail,D19,3
S15529,C270,Fall,A,4.0,1,Distinction,D16,2
S12263,C76,Fall,B,3.0,1,Distinction,D20,3
S11663,C115,Fall,F,0.0,0,Fail,D4,2
S13064,C70,Spring,F,0.0,0,Fail,D13,3
S12925,C42,Summer,C,2.0,1,Pass,D19,3
S14227,C76,Spring,B,3.0,1,Distinction,D20,3
S16866,C265,Spring,A,4.0,1,Distinction,D9,2
S15238,C53,Fall,C,2.0,1,Pass,D6,3
S15242,C300,Summer,A,4.0,1,Distinction,D2,3
S16549,C91,Spring,F,0.0,0,Fail,D15,5
S13909,C241,Spring,C,2.0,1,Pass,D11,2
S16073,C177,Summer,A,4.0,1,Distinction,D18,3
S15129,C213,Summer,A,4.0,1,Distinction,D15,2
S19510,C158,Spring,F,0.0,0,Fail,D13,3
S16012,C66,Fall,C,2.0,1,Pass,D19,2
S18981,C29,Summer,A,4.0,1,Distinction,D15,3
S19539,C269,Summer,B,3.0,1,Distinction,D14,2
S13298,C274,Summer,F,0.0,0,Fail,D4,3
S18649,C5,Fall,D,1.0,1,Pass,D6,5
S11549,C28,Fall,B,3.0,1,Distinction,D20,2
S11835,C175,Summer,A,4.0,1,Distinction,D4,5
S19820,C184,Summer,F,0.0,0,Fail,D5,4
S10529,C292,Spring,F,0.0,0,Fail,D4,2
S10071,C147,Spring,A,4.0,1,Distinction,D20,4
S10074,C230,Fall,C,2.0,1,Pass,D19,5
S10673,C186,Spring,F,0.0,0,Fail,D9,5
S11495,C99,Summer,C,2.0,1,Pass,D18,4
S17790,C170,Fall,B,3.0,1,Distinction,D13,4
S19430,C33,Spring,F,0.0,0,Fail,D9,5
S15449,C209,Spring,D,1.0,1,Pass,D7,5
S10923,C20,Fall,F,0.0,0,Fail,D5,2
S15207,C195,Spring,A,4.0,1,Distinction,D19,2
S12807,C268,Spring,A,4.0,1,Distinction,D16,3
S19822,C300,Summer,D,1.0,1,Pass,D2,3
S10674,C238,Spring,C,2.0,1,Pass,D18,2
S11750,C113,Fall,C,2.0,1,Pass,D5,3
S19126,C233,Summer,B,3.0,1,Distinction,D20,2
S10053,C269,Summer,C,2.0,1,Pass,D14,2
S15870,C195,Spring,A,4.0,1,Distinction,D19,2
S15648,C259,Spring,F,0.0,0,Fail,D19,5
S12785,C74,Spring,F,0.0,0,Fail,D17,3
S17518,C76,Fall,F,0.0,0,Fail,D20,3
S12956,C142,Summer,A,4.0,1,Distinction,D10,4
S18191,C110,Spring,F,0.0,0,Fail,D13,4
S12665,C266,Spring,B,3.0,1,Distinction,D9,4
S12232,C241,Fall,F,0.0,0,Fail,D11,2
S17626,C235,Fall,A,4.0,1,Distinction,D15,4
S16502,C34,Spring,A,4.0,1,Distinction,D19,2
S16403,C130,Fall,C,2.0,1,Pass,D18,5
S13682,C227,Spring,F,0.0,0,Fail,D14,5
S17432,C63,Spring,F,0.0,0,Fail,D13,5
S11220,C255,Spring,B,3.0,1,Distinction,D8,2
S13323,C158,Spring,F,0.0,0,Fail,D13,3
S10735,C257,Summer,A,4.0,1,Distinction,D20,3
S16312,C279,Spring,F,0.0,0,Fail,D9,4
S10104,C276,Fall,F,0.0,0,Fail,D2,3
S17816,C34,Fall,B,3.0,1,Distinction,D19,2
S11899,C175,Spring,D,1.0,1,Pass,D4,5
S10754,C75,Spring,C,2.0,1,Pass,D2,3
S12250,C194,Fall,B,3.0,1,Distinction,D7,2
S10355,C219,Spring,B,3.0,1,Distinction,D7,5
S11713,C242,Spring,A,4.0,1,Distinction,D8,3
S14843,C27,Fall,C,2.0,1,Pass,D10,4
S14865,C148,Summer,C,2.0,1,Pass,D20,4
S18701,C295,Summer,A,4.0,1,Distinction,D10,2
S17392,C24,Summer,A,4.0,1,Distinction,D17,2
S18096,C149,Fall,D,1.0,1,Pass,D18,5
S11209,C9,Fall,F,0.0,0,Fail,D13,4
S17825,C260,Summer,A,4.0,1,Distinction,D2,5
S15049,C52,Spring,D,1.0,1,Pass,D12,5
S19223,C200,Spring,A,4.0,1,Distinction,D11,4
S18307,C170,Fall,A,4.0,1,Distinction,D13,4
S15725,C90,Summer,F,0.0,0,Fail,D10,5
S12994,C14,Spring,A,4.0,1,Distinction,D20,2
S10079,C198,Spring,D,1.0,1,Pass,D13,3
S15214,C236,Summer,C,2.0,1,Pass,D1,3
S16514,C174,Spring,C,2.0,1,Pass,D1,5
S13336,C239,Spring,D,1.0,1,Pass,D8,5
S12849,C107,Spring,D,1.0,1,Pass,D5,5
S15975,C4,Spring,A,4.0,1,Distinction,D8,4
S15960,C95,Fall,D,1.0,1,Pass,D11,4
S15360,C122,Spring,C,2.0,1,Pass,D7,3
S12395,C81,Summer,F,0.0,0,Fail,D9,3
S10303,C59,Spring,F,0.0,0,Fail,D3,5
S17205,C265,Fall,C,2.0,1,Pass,D9,2
S10712,C71,Summer,A,4.0,1,Distinction,D6,4
S13052,C159,Summer,D,1.0,1,Pass,D17,2
S19860,C295,Summer,B,3.0,1,Distinction,D10,2
S18822,C160,Spring,C,2.0,1,Pass,D7,4
S17655,C191,Fall,F,0.0,0,Fail,D4,3
S16616,C166,Spring,D,1.0,1,Pass,D16,5
S15761,C86,Spring,D,1.0,1,Pass,D13,5
S10427,C152,Fall,A,4.0,1,Distinction,D4,3
S14815,C37,Spring,D,1.0,1,Pass,D14,5
S14078,C20,Spring,A,4.0,1,Distinction,D5,2
S13451,C226,Fall,B,3.0,1,Distinction,D6,2
S13257,C77,Summer,B,3.0,1,Distinction,D14,3
S17627,C135,Spring,B,3.0,1,Distinction,D19,4
S11684,C28,Summer,C,2.0,1,Pass,D20,2
S14400,C198,Spring,A,4.0,1,Distinction,D13,3
S19512,C31,Spring,C,2.0,1,Pass,D1,4
S19951,C199,Summer,B,3.0,1,Distinction,D6,2
S14294,C48,Summer,A,4.0,1,Distinction,D8,3
S10416,C61,Summer,D,1.0,1,Pass,D6,5
S14980,C75,Fall,A,4.0,1,Distinction,D2,3
S11941,C173,Fall,B,3.0,1,Distinction,D6,4
S10350,C40,Spring,D,1.0,1,Pass,D6,2
S12138,C200,Summer,D,1.0,1,Pass,D11,4
S12549,C119,Fall,A,4.0,1,Distinction,D6,5
S19079,C184,Summer,C,2.0,1,Pass,D5,4
S14256,C16,Summer,A,4.0,1,Distinction,D11,2
S17847,C165,Summer,A,4.0,1,Distinction,D1,4
S11219,C28,Summer,B,3.0,1,Distinction,D20,2
S19984,C123,Fall,F,0.0,0,Fail,D18,2
S10681,C50,Spring,A,4.0,1,Distinction,D19,4
S19465,C255,Spring,A,4.0,1,Distinction,D8,2
S16449,C292,Spring,D,1.0,1,Pass,D4,2
S14291,C284,Summer,F,0.0,0,Fail,D16,3
S15677,C194,Fall,F,0.0,0,Fail,D7,2
S18426,C69,Spring,F,0.0,0,Fail,D16,5
S10288,C19,Fall,D,1.0,1,Pass,D11,4
S17832,C4,Summer,B,3.0,1,Distinction,D8,4
S14691,C129,Spring,A,4.0,1,Distinction,D14,3
S13636,C50,Spring,C,2.0,1,Pass,D19,4
S16994,C60,Fall,B,3.0,1,Distinction,D11,2
S15769,C109,Summer,A,4.0,1,Distinction,D7,5
S19256,C20,Summer,B,3.0,1,Distinction,D5,2
S13440,C37,Summer,B,3.0,1,Distinction,D14,5
S19319,C280,Fall,F,0.0,0,Fail,D3,2
S15816,C195,Fall,C,2.0,1,Pass,D19,2
S18311,C91,Summer,F,0.0,0,Fail,D15,5
S17602,C243,Fall,A,4.0,1,Distinction,D20,3
S11036,C155,Summer,A,4.0,1,Distinction,D17,4
S18499,C178,Fall,A,4.0,1,Distinction,D20,2
S12448,C71,Fall,D,1.0,1,Pass,D6,4
S15037,C84,Spring,A,4.0,1,Distinction,D8,3
S11917,C197,Spring,D,1.0,1,Pass,D15,5
S19402,C10,Spring,B,3.0,1,Distinction,D4,4
S14402,C178,Fall,D,1.0,1,Pass,D20,2
S15389,C247,Summer,A,4.0,1,Distinction,D13,4
S12884,C2,Spring,C,2.0,1,Pass,D4,5
S16311,C281,Spring,D,1.0,1,Pass,D2,2
S12069,C279,Spring,F,0.0,0,Fail,D9,4
S18983,C89,Fall,D,1.0,1,Pass,D6,2
S13868,C109,Spring,F,0.0,0,Fail,D7,5
S15508,C285,Summer,C,2.0,1,Pass,D20,3
S18506,C298,Summer,F,0.0,0,Fail,D3,4
S11430,C290,Fall,C,2.0,1,Pass,D18,3
S16873,C11,Summer,A,4.0,1,Distinction,D7,2
S19942,C245,Spring,D,1.0,1,Pass,D2,3
S11636,C252,Fall,C,2.0,1,Pass,D1,3
S12800,C3,Spring,F,0.0,0,Fail,D7,5
S12450,C217,Spring,C,2.0,1,Pass,D10,2
S16389,C258,Summer,C,2.0,1,Pass,D9,2
S10574,C20,Fall,F,0.0,0,Fail,D5,2
S17550,C284,Fall,A,4.0,1,Distinction,D16,3
S12279,C37,Fall,C,2.0,1,Pass,D14,5
S19710,C127,Summer,C,2.0,1,Pass,D7,4
S14473,C239,Spring,B,3.0,1,Distinction,D8,5
S15179,C263,Spring,F,0.0,0,Fail,D8,2
S15585,C279,Summer,A,4.0,1,Distinction,D9,4
S17862,C78,Summer,D,1.0,1,Pass,D14,4
S19365,C28,Fall,B,3.0,1,Distinction,D20,2
S15901,C208,Spring,D,1.0,1,Pass,D13,5
S16170,C118,Fall,C,2.0,1,Pass,D3,3
S19501,C287,Summer,D,1.0,1,Pass,D2,2
S17143,C102,Spring,C,2.0,1,Pass,D5,3
S11957,C128,Fall,A,4.0,1,Distinction,D10,3
S12555,C288,Spring,C,2.0,1,Pass,D3,4
S12872,C19,Summer,C,2.0,1,Pass,D11,4
S15328,C66,Summer,A,4.0,1,Distinction,D19,2
S18035,C294,Spring,C,2.0,1,Pass,D1,2
S13870,C297,Spring,B,3.0,1,Distinction,D19,4
S19462,C161,Fall,D,1.0,1,Pass,D15,4
S13306,C221,Summer,C,2.0,1,Pass,D19,5
S11840,C256,Fall,A,4.0,1,Distinction,D19,4
S10572,C174,Spring,A,4.0,1,Distinction,D1,5
S13733,C43,Summer,D,1.0,1,Pass,D12,5
S13471,C257,Spring,A,4.0,1,Distinction,D20,3
S17842,C172,Summer,C,2.0,1,Pass,D16,2
S19432,C251,Spring,B,3.0,1,Distinction,D19,3
S12066,C112,Fall,F,0.0,0,Fail,D19,4
S10201,C252,Summer,C,2.0,1,Pass,D1,3
S17365,C242,Spring,B,3.0,1,Distinction,D8,3
S12812,C175,Summer,F,0.0,0,Fail,D4,5
S13796,C148,Spring,B,3.0,1,Distinction,D20,4
S19218,C40,Fall,A,4.0,1,Distinction,D6,2
S12938,C1,Spring,C,2.0,1,Pass,D19,4
S16090,C98,Spring,B,3.0,1,Distinction,D7,2
S18972,C258,Summer,F,0.0,0,Fail,D9,2
S17253,C186,Spring,D,1.0,1,Pass,D9,5
S14806,C144,Spring,F,0.0,0,Fail,D16,2
S16998,C275,Summer,A,4.0,1,Distinction,D10,3
S18288,C176,Fall,F,0.0,0,Fail,D9,4
S15916,C123,Fall,A,4.0,1,Distinction,D18,2
S13426,C62,Summer,F,0.0,0,Fail,D13,5
S17347,C157,Fall,A,4.0,1,Distinction,D4,3
S14995,C79,Fall,F,0.0,0,Fail,D10,2
S12548,C69,Spring,B,3.0,1,Distinction,D16,5
S14999,C300,Spring,B,3.0,1,Distinction,D2,3
S10991,C78,Fall,C,2.0,1,Pass,D14,4
S16847,C210,Fall,F,0.0,0,Fail,D7,5
S18716,C160,Spring,B,3.0,1,Distinction,D7,4
S12404,C52,Fall,F,0.0,0,Fail,D12,5
S19224,C143,Summer,B,3.0,1,Distinction,D19,4
S11441,C76,Spring,A,4.0,1,Distinction,D20,3
S11560,C263,Summer,B,3.0,1,Distinction,D8,2
S17824,C52,Summer,A,4.0,1,Distinction,D12,5
S18594,C219,Spring,C,2.0,1,Pass,D7,5
S12047,C43,Fall,B,3.0,1,Distinction,D12,5
S15856,C3,Fall,C,2.0,1,Pass,D7,5
S11658,C153,Summer,F,0.0,0,Fail,D12,3
S14636,C146,Spring,B,3.0,1,Distinction,D8,4
S12512,C208,Fall,D,1.0,1,Pass,D13,5
S11685,C269,Summer,B,3.0,1,Distinction,D14,2
S18769,C254,Summer,B,3.0,1,Distinction,D13,2
S12405,C255,Fall,A,4.0,1,Distinction,D8,2
S17198,C237,Fall,F,0.0,0,Fail,D14,3
S19299,C99,Summer,D,1.0,1,Pass,D18,4
S17269,C262,Fall,F,0.0,0,Fail,D7,2
S17075,C213,Fall,B,3.0,1,Distinction,D15,2
S11930,C109,Fall,F,0.0,0,Fail,D7,5
S18119,C10,Spring,D,1.0,1,Pass,D4,4
S18364,C154,Spring,D,1.0,1,Pass,D8,2
S12118,C42,Spring,A,4.0,1,Distinction,D19,3
S19407,C288,Spring,B,3.0,1,Distinction,D3,4
S12981,C9,Fall,A,4.0,1,Distinction,D13,4
S12303,C174,Spring,B,3.0,1,Distinction,D1,5
S13280,C222,Summer,D,1.0,1,Pass,D9,4
S13115,C161,Fall,C,2.0,1,Pass,D15,4
S14990,C252,Fall,D,1.0,1,Pass,D1,3
S14637,C163,Summer,C,2.0,1,Pass,D1,5
S19267,C203,Spring,C,2.0,1,Pass,D19,4
S10362,C90,Spring,A,4.0,1,Distinction,D10,5
S18099,C300,Summer,D,1.0,1,Pass,D2,3
S12573,C62,Summer,F,0.0,0,Fail,D13,5
S11633,C32,Spring,B,3.0,1,Distinction,D6,5
S18396,C138,Spring,F,0.0,0,Fail,D4,3
S14081,C272,Spring,D,1.0,1,Pass,D9,5
S16458,C93,Summer,A,4.0,1,Distinction,D13,4
S18377,C14,Spring,C,2.0,1,Pass,D20,2
S13133,C12,Fall,C,2.0,1,Pass,D6,5
S17760,C37,Spring,C,2.0,1,Pass,D14,5
S15470,C256,Fall,C,2.0,1,Pass,D19,4
S14103,C203,Fall,B,3.0,1,Distinction,D19,4
S14343,C195,Fall,F,0.0,0,Fail,D19,2
S10092,C272,Summer,A,4.0,1,Distinction,D9,5
S18321,C89,Spring,C,2.0,1,Pass,D6,2
S18234,C160,Summer,B,3.0,1,Distinction,D7,4
S19585,C33,Fall,A,4.0,1,Distinction,D9,5
S10620,C216,Fall,F,0.0,0,Fail,D19,5
S16415,C232,Spring,D,1.0,1,Pass,D3,3
S19351,C246,Spring,D,1.0,1,Pass,D4,5
S19469,C83,Summer,B,3.0,1,Distinction,D12,5
S13845,C262,Fall,D,1.0,1,Pass,D7,2
S12126,C92,Summer,D,1.0,1,Pass,D9,2
S14430,C21,Spring,C,2.0,1,Pass,D7,3
S19269,C142,Spring,C,2.0,1,Pass,D10,4
S16177,C107,Summer,D,1.0,1,Pass,D5,5
S18355,C226,Spring,A,4.0,1,Distinction,D6,2
S13264,C115,Spring,F,0.0,0,Fail,D4,2
S18652,C169,Summer,B,3.0,1,Distinction,D5,3
S12401,C200,Fall,D,1.0,1,Pass,D11,4
S16479,C135,Fall,D,1.0,1,Pass,D19,4
S12490,C200,Spring,C,2.0,1,Pass,D11,4
S13593,C54,Fall,F,0.0,0,Fail,D20,2
S14115,C138,Summer,B,3.0,1,Distinction,D4,3
S11733,C164,Spring,B,3.0,1,Distinction,D8,2
S17466,C69,Spring,A,4.0,1,Distinction,D16,5
S18971,C61,Summer,A,4.0,1,Distinction,D6,5
S10293,C86,Summer,F,0.0,0,Fail,D13,5
S15445,C99,Spring,B,3.0,1,Distinction,D18,4
S17688,C45,Spring,B,3.0,1,Distinction,D14,3
S16825,C274,Fall,D,1.0,1,Pass,D4,3
S10641,C21,Spring,B,3.0,1,Distinction,D7,3
S16008,C263,Fall,C,2.0,1,Pass,D8,2
S14877,C169,Fall,D,1.0,1,Pass,D5,3
S15131,C136,Summer,B,3.0,1,Distinction,D1,2
S16023,C36,Fall,B,3.0,1,Distinction,D14,3
S18271,C243,Fall,D,1.0,1,Pass,D20,3
S15175,C282,Fall,C,2.0,1,Pass,D3,4
S13691,C229,Summer,C,2.0,1,Pass,D10,3
S15507,C51,Spring,B,3.0,1,Distinction,D18,2
S18074,C31,Summer,C,2.0,1,Pass,D1,4
S15342,C194,Summer,C,2.0,1,Pass,D7,2
S11439,C15,Summer,A,4.0,1,Distinction,D9,5
S18774,C154,Summer,D,1.0,1,Pass,D8,2
S12609,C280,Summer,B,3.0,1,Distinction,D3,2
S19850,C244,Fall,F,0.0,0,Fail,D4,2
S11114,C204,Summer,F,0.0,0,Fail,D6,2
S13646,C62,Fall,A,4.0,1,Distinction,D13,5
S12633,C96,Spring,B,3.0,1,Distinction,D8,4
S11835,C47,Spring,F,0.0,0,Fail,D16,2
S15565,C22,Summer,F,0.0,0,Fail,D10,3
S15859,C176,Fall,D,1.0,1,Pass,D9,4
S13113,C88,Fall,D,1.0,1,Pass,D12,2
S14848,C67,Spring,A,4.0,1,Distinction,D3,3
S13189,C220,Summer,C,2.0,1,Pass,D13,4
S19512,C37,Spring,F,0.0,0,Fail,D14,5
S12320,C120,Fall,C,2.0,1,Pass,D15,3
S15991,C240,Summer,F,0.0,0,Fail,D7,2
S17467,C81,Fall,C,2.0,1,Pass,D9,3
S11927,C146,Summer,B,3.0,1,Distinction,D8,4
S18719,C169,Summer,D,1.0,1,Pass,D5,3
S16636,C107,Summer,D,1.0,1,Pass,D5,5
S13196,C37,Spring,D,1.0,1,Pass,D14,5
S14376,C28,Fall,A,4.0,1,Distinction,D20,2
S14512,C297,Fall,F,0.0,0,Fail,D19,4
S18053,C18,Spring,F,0.0,0,Fail,D10,2
S16558,C156,Fall,F,0.0,0,Fail,D3,5
S16846,C267,Spring,F,0.0,0,Fail,D7,4
S16155,C245,Summer,B,3.0,1,Distinction,D2,3
S16896,C166,Summer,F,0.0,0,Fail,D16,5
S10467,C281,Fall,C,2.0,1,Pass,D2,2
S13576,C154,Summer,F,0.0,0,Fail,D8,2
S17635,C14,Summer,A,4.0,1,Distinction,D20,2
S15373,C238,Summer,D,1.0,1,Pass,D18,2
S16877,C13,Spring,D,1.0,1,Pass,D8,4
S16092,C96,Spring,A,4.0,1,Distinction,D8,4
S14595,C271,Fall,D,1.0,1,Pass,D7,5
S12392,C283,Summer,C,2.0,1,Pass,D14,3
S15242,C100,Summer,F,0.0,0,Fail,D19,4
S14599,C4,Summer,C,2.0,1,Pass,D8,4
S19409,C247,Spring,B,3.0,1,Distinction,D13,4
S17423,C270,Spring,D,1.0,1,Pass,D16,2
S15563,C18,Summer,F,0.0,0,Fail,D10,2
S19791,C137,Fall,A,4.0,1,Distinction,D14,2
S17694,C86,Spring,B,3.0,1,Distinction,D13,5
S10618,C205,Spring,F,0.0,0,Fail,D13,2
S19653,C188,Spring,F,0.0,0,Fail,D7,5
S19599,C46,Fall,A,4.0,1,Distinction,D15,3
S11290,C1,Spring,C,2.0,1,Pass,D19,4
S12722,C229,Fall,F,0.0,0,Fail,D10,3
S13689,C7,Fall,B,3.0,1,Distinction,D6,2
S10677,C180,Fall,A,4.0,1,Distinction,D16,2
S12277,C129,Spring,A,4.0,1,Distinction,D14,3
S11183,C254,Summer,C,2.0,1,Pass,D13,2
S11713,C93,Spring,F,0.0,0,Fail,D13,4
S11996,C260,Fall,F,0.0,0,Fail,D2,5
S13107,C39,Fall,C,2.0,1,Pass,D9,4
S11175,C245,Fall,C,2.0,1,Pass,D2,3
S19605,C204,Summer,C,2.0,1,Pass,D6,2
S10826,C52,Fall,D,1.0,1,Pass,D12,5
S11993,C288,Summer,A,4.0,1,Distinction,D3,4
S19395,C179,Fall,D,1.0,1,Pass,D14,3
S18406,C258,Spring,C,2.0,1,Pass,D9,2
S19412,C122,Spring,F,0.0,0,Fail,D7,3
S15870,C182,Summer,D,1.0,1,Pass,D1,2
S12643,C51,Spring,A,4.0,1,Distinction,D18,2
S13116,C260,Spring,C,2.0,1,Pass,D2,5
S18761,C30,Spring,B,3.0,1,Distinction,D14,4
S11583,C83,Fall,A,4.0,1,Distinction,D12,5
S11068,C235,Fall,A,4.0,1,Distinction,D15,4
S11593,C240,Spring,A,4.0,1,Distinction,D7,2
S15261,C227,Spring,B,3.0,1,Distinction,D14,5
S16800,C88,Fall,F,0.0,0,Fail,D12,2
S19569,C205,Spring,F,0.0,0,Fail,D13,2
S12763,C219,Summer,D,1.0,1,Pass,D7,5
S19595,C105,Fall,A,4.0,1,Distinction,D11,4
S16268,C272,Spring,D,1.0,1,Pass,D9,5
S10718,C137,Fall,C,2.0,1,Pass,D14,2
S11230,C51,Summer,A,4.0,1,Distinction,D18,2
S12691,C227,Fall,F,0.0,0,Fail,D14,5
S11007,C5,Summer,A,4.0,1,Distinction,D6,5
S15334,C95,Summer,B,3.0,1,Distinction,D11,4
S11496,C116,Summer,A,4.0,1,Distinction,D11,2
S16849,C246,Spring,A,4.0,1,Distinction,D4,5
S18332,C202,Spring,A,4.0,1,Distinction,D5,2
S12354,C298,Summer,D,1.0,1,Pass,D3,4
S11939,C292,Spring,F,0.0,0,Fail,D4,2
S18342,C164,Fall,F,0.0,0,Fail,D8,2
S18009,C260,Spring,B,3.0,1,Distinction,D2,5
S17270,C277,Spring,D,1.0,1,Pass,D19,3
S16102,C282,Fall,D,1.0,1,Pass,D3,4
S11419,C224,Spring,F,0.0,0,Fail,D3,4
S16928,C230,Summer,F,0.0,0,Fail,D19,5
S11155,C221,Spring,C,2.0,1,Pass,D19,5
S12831,C1,Spring,F,0.0,0,Fail,D19,4
S12829,C54,Summer,C,2.0,1,Pass,D20,2
S14327,C247,Summer,C,2.0,1,Pass,D13,4
S14924,C117,Summer,F,0.0,0,Fail,D16,5
S15092,C90,Spring,B,3.0,1,Distinction,D10,5
S19029,C13,Fall,B,3.0,1,Distinction,D8,4
S13823,C278,Summer,F,0.0,0,Fail,D18,3
S14536,C85,Spring,F,0.0,0,Fail,D8,5
S12194,C189,Fall,A,4.0,1,Distinction,D4,5
S16529,C299,Summer,D,1.0,1,Pass,D1,3
S17513,C298,Summer,C,2.0,1,Pass,D3,4
S13537,C87,Summer,C,2.0,1,Pass,D19,4
S15974,C248,Summer,D,1.0,1,Pass,D4,4
