student_id,Overall_GPA,Internal_Marks,Attendance_Pct,Attendance_Level,Course_Load,Faculty_Interaction,Courses_Enrolled,Pass_Rate,Academic_Result,Student_Segment,Dropout_Risk,Dropout_Risk_Score,GPA_Tier
S15557,2.0,50.0,60.0,Medium (50-75%),10.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15558,1.75,43.75,50.0,Medium (50-75%),7.0,3.0,3.0,1.0,Pass,Struggling Students,Low Risk,0.0002,Pass (1-2)
S15559,1.5,37.5,100.0,High (>75%),13.0,4.0,,0.5,Fail,At-Risk Students,Low Risk,0.0068,Pass (1-2)
S15560,2.5,62.5,66.67,Medium (50-75%),11.0,3.0,3.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15561,2.5,62.5,100.0,High (>75%),20.0,5.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15562,0.0,0.0,100.0,High (>75%),22.0,5.0,5.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S15563,1.0,25.0,75.0,High (>75%),13.0,3.0,3.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15564,2.0,50.0,40.0,Low (<50%),22.0,5.0,5.0,0.5,Pass,Average Performers,High Risk,1.0,Pass (1-2)
S15565,1.75,43.75,100.0,High (>75%),10.0,2.0,2.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15566,2.2,55.0,100.0,High (>75%),30.0,9.0,9.0,0.8,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15567,1.5,37.5,100.0,High (>75%),17.0,4.0,4.0,1.0,Fail,Average Performers,Low Risk,0.0094,Pass (1-2)
S15568,4.0,100.0,75.0,High (>75%),25.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Excellent (3-4)
S15569,1.0,25.0,100.0,High (>75%),17.0,4.0,4.0,1.0,Fail,Average Performers,High Risk,1.0,Failing (0-1)
S15570,3.0,75.0,50.0,Medium (50-75%),15.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S15571,2.0,50.0,66.67,Medium (50-75%),12.0,3.0,3.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15572,2.0,50.0,50.0,Medium (50-75%),14.0,4.0,4.0,1.0,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S15573,2.2222222222222223,55.56,66.67,Medium (50-75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15574,2.0,50.0,100.0,High (>75%),20.0,5.0,5.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15575,2.3333333333333335,58.33,100.0,High (>75%),23.0,6.0,6.0,0.8333333333333334,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15576,2.25,56.25,0.0,Low (<50%),18.0,5.0,5.0,0.75,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15577,2.3333333333333335,58.33,100.0,High (>75%),19.0,4.0,4.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15578,3.0,75.0,100.0,High (>75%),27.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S15579,1.8,45.0,60.0,Medium (50-75%),22.0,6.0,6.0,0.8,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15580,2.75,68.75,75.0,High (>75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15581,2.0,50.0,66.67,Medium (50-75%),13.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15582,3.3333333333333335,83.33,100.0,High (>75%),14.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15583,2.0,50.0,100.0,High (>75%),7.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15584,1.75,43.75,0.0,Low (<50%),11.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15585,2.3333333333333335,58.33,66.67,,22.0,6.0,6.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15586,3.5,87.5,100.0,High (>75%),11.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15587,1.6666666666666667,41.67,66.67,Medium (50-75%),16.0,5.0,5.0,0.6666666666666666,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15588,0.5,12.5,60.0,Medium (50-75%),19.0,6.0,6.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15589,1.4,35.0,66.67,,13.0,4.0,,0.6,Fail,At-Risk Students,High Risk,0.9979,Pass (1-2)
S15590,3.0,75.0,100.0,High (>75%),14.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S15591,2.0,50.0,0.0,Low (<50%),10.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15592,1.0,25.0,50.0,Medium (50-75%),13.0,4.0,,0.25,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15593,3.5,87.5,0.0,Low (<50%),29.0,8.0,8.0,1.0,Distinction,Average Performers,High Risk,1.0,Excellent (3-4)
S15594,1.4,35.0,100.0,High (>75%),12.0,4.0,4.0,0.6,Fail,At-Risk Students,High Risk,0.9982,Pass (1-2)
S15595,3.0,75.0,75.0,High (>75%),11.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S15596,2.0,50.0,100.0,High (>75%),27.0,7.0,8.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15597,2.6,65.0,0.0,Low (<50%),19.0,5.0,5.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15598,2.75,68.75,60.0,Medium (50-75%),17.0,5.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15599,3.5,87.5,100.0,High (>75%),3.0,1.0,1.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15600,3.2,80.0,33.33,Low (<50%),7.0,2.0,2.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S15601,2.0,50.0,100.0,High (>75%),12.0,3.0,3.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15602,2.5714285714285716,64.29,66.67,Medium (50-75%),8.0,2.0,2.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15603,2.75,68.75,50.0,Medium (50-75%),21.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15604,1.0,25.0,100.0,High (>75%),5.0,2.0,2.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15605,1.5,37.5,100.0,High (>75%),10.0,3.0,3.0,0.75,Fail,High Achievers,Low Risk,0.009,Pass (1-2)
S15606,2.5,62.5,75.0,High (>75%),15.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15607,2.0,50.0,83.33,High (>75%),16.0,4.0,4.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15608,2.8,70.0,66.67,Medium (50-75%),16.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15609,4.0,100.0,33.33,Low (<50%),11.0,3.0,3.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S15610,1.3333333333333333,33.33,100.0,High (>75%),5.0,1.0,1.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S15611,0.6666666666666666,16.67,66.67,Medium (50-75%),19.0,6.0,6.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15612,2.5,62.5,75.0,High (>75%),13.0,4.0,,0.8333333333333334,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15613,2.0,50.0,66.67,Medium (50-75%),42.0,12.0,12.0,0.6,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15614,2.3333333333333335,58.33,66.67,Medium (50-75%),10.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15615,2.25,56.25,0.0,Low (<50%),18.0,5.0,5.0,0.875,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15616,2.25,56.25,100.0,High (>75%),19.0,5.0,5.0,0.75,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15617,2.5,62.5,100.0,High (>75%),21.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15618,0.0,0.0,42.86,Low (<50%),10.0,4.0,4.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S15619,2.0,50.0,100.0,High (>75%),13.0,4.0,,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15620,4.0,100.0,62.5,Medium (50-75%),9.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15621,2.0,50.0,80.0,High (>75%),15.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15622,1.4,35.0,100.0,High (>75%),12.0,4.0,4.0,0.8,Fail,High Achievers,High Risk,0.9984,Pass (1-2)
S15623,1.75,43.75,71.43,Medium (50-75%),14.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15624,0.0,0.0,66.67,,26.0,7.0,7.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S15625,2.75,68.75,100.0,High (>75%),10.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15626,2.0,50.0,100.0,High (>75%),21.0,5.0,5.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15627,1.75,43.75,100.0,High (>75%),6.0,2.0,2.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15628,1.0,25.0,83.33,High (>75%),21.0,6.0,6.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15629,1.5,37.5,25.0,Low (<50%),8.0,3.0,3.0,0.5,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S15630,1.3333333333333333,33.33,100.0,High (>75%),21.0,6.0,6.0,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S15631,2.0,50.0,100.0,High (>75%),7.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15632,2.2,55.0,100.0,High (>75%),14.0,4.0,4.0,0.6,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15633,1.6666666666666667,41.67,50.0,Medium (50-75%),9.0,3.0,3.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0002,Pass (1-2)
S15634,4.0,100.0,100.0,High (>75%),7.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15635,4.0,100.0,100.0,High (>75%),12.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15636,3.0,75.0,100.0,High (>75%),16.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S15637,1.0,25.0,50.0,Medium (50-75%),9.0,2.0,2.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15638,2.3333333333333335,58.33,75.0,High (>75%),24.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15639,1.0,25.0,0.0,Low (<50%),7.0,2.0,2.0,0.4,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S15640,2.25,56.25,66.67,,13.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15641,0.5,12.5,0.0,Low (<50%),12.0,3.0,3.0,0.5,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S15642,2.3333333333333335,58.33,42.86,Low (<50%),14.0,4.0,4.0,0.8333333333333334,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15643,2.3333333333333335,58.33,0.0,Low (<50%),12.0,5.0,5.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15644,2.6666666666666665,66.67,100.0,High (>75%),23.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15645,3.0,75.0,100.0,High (>75%),28.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S15646,1.5,37.5,100.0,High (>75%),17.0,6.0,6.0,1.0,Fail,Average Performers,Low Risk,0.0056,Pass (1-2)
S15647,2.0,50.0,50.0,Medium (50-75%),20.0,6.0,6.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15648,2.142857142857143,53.57,100.0,High (>75%),9.0,3.0,3.0,0.7142857142857143,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15649,2.0,50.0,100.0,High (>75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15650,1.5714285714285714,39.29,80.0,High (>75%),9.0,2.0,2.0,0.7142857142857143,Fail,High Achievers,Low Risk,0.0001,Pass (1-2)
S15651,2.25,56.25,75.0,High (>75%),21.0,5.0,5.0,0.75,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15652,1.0,25.0,100.0,High (>75%),11.0,4.0,4.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15653,1.0,25.0,100.0,High (>75%),20.0,5.0,5.0,0.25,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15654,3.5,87.5,100.0,High (>75%),3.0,1.0,1.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15655,3.0,75.0,100.0,High (>75%),17.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S15656,2.0,50.0,66.67,Medium (50-75%),18.0,5.0,5.0,0.8333333333333334,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15657,0.0,0.0,100.0,High (>75%),15.0,6.0,6.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S15658,3.0,75.0,100.0,High (>75%),21.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S15659,3.0,75.0,50.0,Medium (50-75%),20.0,5.0,5.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S15660,2.0,50.0,100.0,High (>75%),13.0,4.0,4.0,0.6,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15661,1.25,31.25,80.0,High (>75%),17.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S15662,0.3333333333333333,8.33,100.0,High (>75%),17.0,5.0,5.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15663,2.5,62.5,80.0,High (>75%),8.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15664,1.5555555555555556,38.89,75.0,High (>75%),17.0,4.0,4.0,0.7777777777777778,Fail,Average Performers,Low Risk,0.0002,Pass (1-2)
S15665,2.5,62.5,100.0,High (>75%),20.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15666,1.0,25.0,66.67,Medium (50-75%),16.0,5.0,5.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15667,2.0,50.0,40.0,Low (<50%),8.0,3.0,3.0,0.8,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15668,4.0,100.0,50.0,Medium (50-75%),7.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0082,Excellent (3-4)
S15669,2.8,70.0,0.0,Low (<50%),11.0,3.0,3.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15670,2.5,62.5,100.0,High (>75%),11.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15671,2.0,50.0,100.0,High (>75%),14.0,4.0,4.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15672,1.0,25.0,100.0,High (>75%),30.0,8.0,8.0,1.0,Fail,Average Performers,High Risk,1.0,Failing (0-1)
S15673,2.142857142857143,53.57,50.0,Medium (50-75%),11.0,3.0,3.0,0.8571428571428571,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S15674,2.5714285714285716,64.29,50.0,Medium (50-75%),21.0,7.0,7.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15675,2.0,50.0,100.0,High (>75%),22.0,8.0,8.0,0.8181818181818182,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15676,1.0,25.0,50.0,Medium (50-75%),16.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15677,2.4,60.0,50.0,Medium (50-75%),29.0,7.0,7.0,0.8,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15678,2.3333333333333335,58.33,100.0,High (>75%),13.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15679,1.0,25.0,40.0,Low (<50%),18.0,6.0,6.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S15680,1.0,25.0,80.0,High (>75%),11.0,4.0,4.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S15681,0.0,0.0,50.0,Medium (50-75%),7.0,3.0,3.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S15682,1.3333333333333333,33.33,100.0,High (>75%),9.0,3.0,3.0,1.0,Fail,High Achievers,High Risk,1.0,Pass (1-2)
S15683,2.4,60.0,75.0,High (>75%),13.0,4.0,,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15684,1.6666666666666667,41.67,66.67,Medium (50-75%),9.0,2.0,2.0,0.6666666666666666,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15685,1.6,40.0,100.0,High (>75%),20.0,7.0,7.0,0.8,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15686,2.0,50.0,0.0,Low (<50%),13.0,4.0,4.0,0.5,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15687,1.5,37.5,0.0,Low (<50%),24.0,7.0,7.0,0.5,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S15688,2.0,50.0,66.67,Medium (50-75%),19.0,7.0,7.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15689,1.6666666666666667,41.67,25.0,Low (<50%),13.0,4.0,,0.6666666666666666,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15690,2.3333333333333335,58.33,0.0,Low (<50%),15.0,4.0,4.0,0.6666666666666666,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15691,3.0,75.0,100.0,High (>75%),6.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S15692,1.0,25.0,50.0,Medium (50-75%),17.0,4.0,4.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15693,2.6,65.0,100.0,High (>75%),19.0,6.0,6.0,0.8,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15694,4.0,100.0,75.0,High (>75%),18.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15695,2.0,50.0,0.0,Low (<50%),19.0,5.0,5.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15696,2.5,62.5,66.67,,19.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15697,1.6666666666666667,41.67,100.0,High (>75%),15.0,4.0,4.0,0.8333333333333334,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15698,2.0,50.0,71.43,Medium (50-75%),12.0,3.0,3.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15699,1.7142857142857142,42.86,100.0,High (>75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15700,2.1666666666666665,54.17,50.0,Medium (50-75%),7.0,2.0,2.0,0.8333333333333334,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S15701,1.75,43.75,50.0,Medium (50-75%),24.0,8.0,8.0,1.0,Pass,Average Performers,Low Risk,0.0002,Pass (1-2)
S15702,2.6666666666666665,66.67,0.0,Low (<50%),11.0,3.0,3.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S15703,3.25,81.25,100.0,High (>75%),5.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15704,1.0,25.0,50.0,Medium (50-75%),12.0,3.0,3.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15705,1.25,31.25,100.0,High (>75%),24.0,8.0,8.0,0.75,Fail,Average Performers,High Risk,1.0,Pass (1-2)
S15706,1.0,25.0,60.0,Medium (50-75%),11.0,3.0,3.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15707,2.3333333333333335,58.33,60.0,Medium (50-75%),12.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15708,1.6666666666666667,41.67,75.0,High (>75%),17.0,5.0,5.0,0.6666666666666666,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15709,3.0,75.0,33.33,Low (<50%),9.0,3.0,3.0,1.0,Distinction,Struggling Students,High Risk,1.0,Good (2-3)
S15710,2.0,50.0,66.67,,20.0,5.0,5.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15711,2.25,56.25,60.0,Medium (50-75%),12.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15712,2.5,62.5,100.0,High (>75%),21.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15713,1.5,37.5,66.67,Medium (50-75%),4.0,1.0,1.0,0.5,Fail,At-Risk Students,Low Risk,0.0052,Pass (1-2)
S15714,3.0,75.0,50.0,Medium (50-75%),28.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S15715,4.0,100.0,50.0,Medium (50-75%),14.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.001,Excellent (3-4)
S15716,3.0,75.0,20.0,Low (<50%),19.0,5.0,5.0,1.0,Distinction,Struggling Students,High Risk,1.0,Good (2-3)
S15717,2.0,50.0,0.0,Low (<50%),20.0,6.0,6.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15718,1.0,25.0,60.0,Medium (50-75%),10.0,3.0,3.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S15719,2.0,50.0,100.0,High (>75%),16.0,3.0,4.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15720,2.0,50.0,66.67,,14.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15721,1.5,37.5,50.0,Medium (50-75%),14.0,3.0,3.0,1.0,Fail,Struggling Students,Low Risk,0.022,Pass (1-2)
S15722,2.0,50.0,16.67,Low (<50%),14.0,4.0,4.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15723,2.0,50.0,75.0,High (>75%),10.0,3.0,3.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15724,2.3333333333333335,58.33,100.0,High (>75%),9.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15725,1.8,45.0,80.0,High (>75%),21.0,6.0,6.0,0.6,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15726,1.6666666666666667,41.67,0.0,Low (<50%),13.0,5.0,5.0,0.6666666666666666,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15727,1.0,25.0,100.0,High (>75%),16.0,5.0,5.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15728,2.3333333333333335,58.33,60.0,Medium (50-75%),13.0,3.0,3.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15729,1.0,25.0,100.0,High (>75%),6.0,2.0,2.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S15730,1.6666666666666667,41.67,100.0,High (>75%),3.0,1.0,1.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15731,0.6,15.0,33.33,Low (<50%),21.0,6.0,6.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15732,2.6666666666666665,66.67,100.0,High (>75%),7.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15733,4.0,100.0,0.0,Low (<50%),22.0,6.0,6.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S15734,2.6,65.0,75.0,High (>75%),12.0,4.0,4.0,0.8,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S15735,2.0,50.0,100.0,High (>75%),37.0,11.0,11.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15736,3.25,81.25,66.67,,19.0,5.0,5.0,1.0,Distinction,Average Performers,Low Risk,0.0,Excellent (3-4)
S15737,2.0,50.0,75.0,High (>75%),11.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15738,3.6666666666666665,91.67,66.67,,10.0,4.0,4.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15739,1.0,25.0,100.0,High (>75%),12.0,3.0,3.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15740,1.5,37.5,100.0,High (>75%),7.0,3.0,3.0,0.5,Fail,At-Risk Students,Low Risk,0.0097,Pass (1-2)
S15741,1.25,31.25,50.0,Medium (50-75%),11.0,3.0,3.0,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S15742,2.0,50.0,100.0,High (>75%),7.0,2.0,2.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15743,4.0,100.0,60.0,Medium (50-75%),13.0,4.0,,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S15744,1.8,45.0,0.0,Low (<50%),13.0,5.0,5.0,0.6,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15745,1.0,25.0,75.0,High (>75%),11.0,4.0,4.0,0.8,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15746,1.6666666666666667,41.67,100.0,High (>75%),15.0,4.0,4.0,0.6666666666666666,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S15747,2.0,50.0,100.0,High (>75%),8.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S15748,1.0,25.0,100.0,High (>75%),15.0,4.0,4.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S15749,2.0,50.0,25.0,Low (<50%),16.0,5.0,5.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S15750,2.1666666666666665,54.17,66.67,Medium (50-75%),23.0,6.0,6.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15751,1.75,43.75,80.0,High (>75%),20.0,5.0,5.0,0.75,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S15752,2.5,62.5,50.0,Medium (50-75%),23.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S15753,1.8571428571428572,46.43,25.0,Low (<50%),27.0,7.0,7.0,0.7142857142857143,Pass,Average Performers,High Risk,1.0,Pass (1-2)
S15754,2.0,50.0,66.67,Medium (50-75%),11.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
