student_id,Attendance_Pct,Attendance_Level,Overall_GPA,Academic_Result,Dropout_Risk,Att_Bucket
S15803,0.0,Low (<50%),0.0,Fail,High Risk,
S15804,83.33,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S15805,33.33,Low (<50%),0.0,Fail,High Risk,25-50%
S15807,0.0,Low (<50%),0.5,Fail,High Risk,
S15808,57.14,Medium (50-75%),1.8888888888888888,Pass,Low Risk,50-75%
S15809,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S15810,75.0,High (>75%),3.5,Distinction,Low Risk,50-75%
S15811,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15812,85.71,High (>75%),1.5,Fail,Low Risk,75-100%
S15813,80.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15814,0.0,Low (<50%),2.6,Pass,High Risk,
S15815,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15816,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S15817,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S15818,50.0,Medium (50-75%),2.2,Pass,Low Risk,25-50%
S15819,80.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S15820,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S15821,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S15822,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S15823,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S15824,80.0,High (>75%),2.6,Pass,Low Risk,75-100%
S15825,50.0,Medium (50-75%),0.8333333333333334,Fail,High Risk,25-50%
S15826,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S15827,0.0,Low (<50%),2.5,Pass,High Risk,
S15828,80.0,High (>75%),1.4,Fail,High Risk,75-100%
S15829,50.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,25-50%
S15830,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S15831,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S15832,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S15833,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S15834,0.0,Low (<50%),2.0,Pass,High Risk,
S15835,0.0,Low (<50%),3.3333333333333335,Distinction,High Risk,
S15836,50.0,Medium (50-75%),4.0,Distinction,Low Risk,25-50%
S15837,0.0,Low (<50%),3.2,Distinction,High Risk,
S15838,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15839,25.0,Low (<50%),0.5,Fail,High Risk,0-25%
S15840,71.43,Medium (50-75%),1.0,Fail,High Risk,50-75%
S15841,0.0,Low (<50%),2.5,Pass,High Risk,
S15842,25.0,Low (<50%),4.0,Distinction,High Risk,0-25%
S15843,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S15844,87.5,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S15845,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S15846,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S15847,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15848,40.0,Low (<50%),2.0,Pass,High Risk,25-50%
S15849,0.0,Low (<50%),2.0,Pass,High Risk,
S15850,66.67,Medium (50-75%),0.8333333333333334,Fail,High Risk,50-75%
S15851,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S15852,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S15853,0.0,Low (<50%),1.5,Fail,High Risk,
S15854,66.67,Medium (50-75%),3.142857142857143,Distinction,Low Risk,50-75%
S15855,33.33,Low (<50%),3.5,Distinction,High Risk,25-50%
S15856,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S15857,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S15858,75.0,High (>75%),1.5,Fail,Low Risk,50-75%
S15859,66.67,Medium (50-75%),1.5714285714285714,Fail,Low Risk,50-75%
S15860,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S15861,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S15862,0.0,Low (<50%),3.0,Distinction,High Risk,
S15863,25.0,Low (<50%),1.0,Fail,High Risk,0-25%
S15864,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S15865,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S15866,0.0,Low (<50%),1.3333333333333333,Fail,High Risk,
S15867,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S15868,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S15869,100.0,High (>75%),1.6,Pass,Low Risk,75-100%
S15870,33.33,Low (<50%),2.25,Pass,High Risk,25-50%
S15871,100.0,High (>75%),2.1666666666666665,Pass,Low Risk,75-100%
S15872,71.43,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15873,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S15874,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S15875,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S15876,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S15877,50.0,Medium (50-75%),3.2,Distinction,Low Risk,25-50%
S15878,50.0,Medium (50-75%),3.5,Distinction,Low Risk,25-50%
S15879,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S15880,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S15881,66.67,Medium (50-75%),1.6666666666666667,Pass,Low Risk,50-75%
S15882,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S15883,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S15884,66.67,Medium (50-75%),1.5714285714285714,Fail,Low Risk,50-75%
S15885,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S15887,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S15888,60.0,Medium (50-75%),3.5,Distinction,Low Risk,50-75%
S15889,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S15890,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15891,0.0,Low (<50%),1.6,Pass,High Risk,
S15892,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S15894,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S15895,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S15896,75.0,High (>75%),2.857142857142857,Pass,Low Risk,50-75%
S15897,40.0,Low (<50%),1.5,Fail,High Risk,25-50%
S15898,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S15899,75.0,High (>75%),2.4,Pass,Low Risk,50-75%
S15900,75.0,High (>75%),1.6,Pass,Low Risk,50-75%
S15901,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S15902,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S15903,50.0,Medium (50-75%),4.0,Distinction,Low Risk,25-50%
S15904,60.0,Medium (50-75%),1.6,Pass,Low Risk,50-75%
S15905,25.0,Low (<50%),0.75,Fail,High Risk,0-25%
S15906,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S15907,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S15908,83.33,High (>75%),0.8,Fail,High Risk,75-100%
S15909,100.0,High (>75%),0.5,Fail,High Risk,75-100%
S15910,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S15911,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15912,66.67,Medium (50-75%),1.75,Pass,Low Risk,50-75%
S15913,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S15914,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S15915,0.0,Low (<50%),1.0,Fail,High Risk,
S15917,66.67,Medium (50-75%),1.75,Pass,Low Risk,50-75%
S15918,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S15919,33.33,Low (<50%),1.8333333333333333,Pass,High Risk,25-50%
S15920,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S15921,100.0,High (>75%),1.25,Fail,High Risk,75-100%
S15922,60.0,Medium (50-75%),2.5555555555555554,Pass,Low Risk,50-75%
S15923,33.33,Low (<50%),2.4,Pass,High Risk,25-50%
S15924,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S15925,0.0,Low (<50%),2.8,Pass,High Risk,
S15926,66.67,Medium (50-75%),1.8333333333333333,Pass,Low Risk,50-75%
S15927,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S15928,0.0,Low (<50%),1.75,Pass,High Risk,
S15929,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S15930,40.0,Low (<50%),3.0,Distinction,High Risk,25-50%
S15931,20.0,Low (<50%),1.0,Fail,High Risk,0-25%
S15932,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S15933,33.33,Low (<50%),2.75,Pass,High Risk,25-50%
S15934,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S15935,0.0,Low (<50%),1.0,Fail,High Risk,
S15936,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S15937,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S15938,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15939,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S15940,66.67,Medium (50-75%),2.4,Pass,Low Risk,50-75%
S15941,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S15942,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S15943,33.33,Low (<50%),1.6666666666666667,Pass,High Risk,25-50%
S15944,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S15945,66.67,Medium (50-75%),0.75,Fail,High Risk,50-75%
S15946,40.0,Low (<50%),1.6666666666666667,Pass,High Risk,25-50%
S15947,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S15948,50.0,Medium (50-75%),0.5,Fail,High Risk,25-50%
S15949,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S15950,66.67,Medium (50-75%),0.8,Fail,High Risk,50-75%
S15951,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S15952,57.14,Medium (50-75%),4.0,Distinction,Low Risk,50-75%
S15953,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S15954,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S15955,40.0,Low (<50%),1.8571428571428572,Pass,High Risk,25-50%
S15956,50.0,Medium (50-75%),1.8,Pass,Low Risk,25-50%
S15958,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S15959,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S15960,0.0,Low (<50%),2.142857142857143,Pass,High Risk,
S15961,33.33,Low (<50%),1.6,Pass,High Risk,25-50%
S15962,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S15963,60.0,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S15964,100.0,High (>75%),2.8333333333333335,Pass,Low Risk,75-100%
S15965,0.0,Low (<50%),2.25,Pass,High Risk,
S15966,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S15967,75.0,High (>75%),2.6666666666666665,Pass,Low Risk,50-75%
S15968,75.0,High (>75%),2.5,Pass,Low Risk,50-75%
S15969,50.0,Medium (50-75%),1.25,Fail,High Risk,25-50%
S15970,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S15971,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S15972,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15973,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15974,33.33,Low (<50%),1.75,Pass,High Risk,25-50%
S15975,80.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15976,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15977,71.43,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S15978,50.0,Medium (50-75%),2.8,Pass,Low Risk,25-50%
S15979,66.67,Medium (50-75%),2.4285714285714284,Pass,Low Risk,50-75%
S15980,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S15981,100.0,High (>75%),2.1666666666666665,Pass,Low Risk,75-100%
S15982,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S15983,80.0,High (>75%),1.75,Pass,Low Risk,75-100%
S15984,0.0,Low (<50%),1.75,Pass,High Risk,
S15985,0.0,Low (<50%),1.25,Fail,High Risk,
S15986,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S15987,75.0,High (>75%),0.8,Fail,High Risk,50-75%
S15988,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S15989,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S15990,66.67,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S15991,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S15992,50.0,Medium (50-75%),2.8,Pass,Low Risk,25-50%
S15993,100.0,High (>75%),2.1666666666666665,Pass,Low Risk,75-100%
S15994,100.0,High (>75%),0.6,Fail,High Risk,75-100%
S15995,0.0,Low (<50%),2.0,Pass,High Risk,
S15996,0.0,Low (<50%),1.0,Fail,High Risk,
S15997,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S15998,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16000,66.67,Medium (50-75%),2.1666666666666665,Pass,Low Risk,50-75%
S16001,66.67,Medium (50-75%),1.7142857142857142,Pass,Low Risk,50-75%
S16002,50.0,Medium (50-75%),3.8,Distinction,Low Risk,25-50%
S16003,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16004,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S16005,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S16006,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16007,50.0,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,25-50%
S16008,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16009,60.0,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S16010,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S16011,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16012,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S16013,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S16014,25.0,Low (<50%),3.5,Distinction,High Risk,0-25%
S16015,50.0,Medium (50-75%),2.4,Pass,Low Risk,25-50%
S16016,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S16017,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S16018,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S16019,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S16020,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16021,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16022,66.67,Medium (50-75%),1.8333333333333333,Pass,Low Risk,50-75%
S16023,33.33,Low (<50%),3.2,Distinction,High Risk,25-50%
S16024,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16025,75.0,High (>75%),1.5,Fail,Low Risk,50-75%
S16026,0.0,Low (<50%),3.3333333333333335,Distinction,High Risk,
S16029,33.33,Low (<50%),1.6,Pass,High Risk,25-50%
S16030,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16031,25.0,Low (<50%),2.0,Pass,High Risk,0-25%
S16032,100.0,High (>75%),0.5,Fail,High Risk,75-100%
S16033,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S16034,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S16036,33.33,Low (<50%),2.4,Pass,High Risk,25-50%
S16038,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S16039,50.0,Medium (50-75%),2.75,Pass,Low Risk,25-50%
S16040,50.0,Medium (50-75%),3.5,Distinction,Low Risk,25-50%
S16041,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16042,33.33,Low (<50%),0.5,Fail,High Risk,25-50%
S16043,42.86,Low (<50%),1.0,Fail,High Risk,25-50%
S16044,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16045,50.0,Medium (50-75%),1.8,Pass,Low Risk,25-50%
S16046,75.0,High (>75%),1.5,Fail,Low Risk,50-75%
S16047,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16048,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S16049,33.33,Low (<50%),1.8,Pass,High Risk,25-50%
S16050,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16051,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16052,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S16053,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S16054,66.67,Medium (50-75%),2.6666666666666665,Pass,Low Risk,50-75%
S16055,0.0,Low (<50%),2.0,Pass,High Risk,
S16056,33.33,Low (<50%),1.5,Fail,High Risk,25-50%
S16057,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S16058,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S16059,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S16060,100.0,High (>75%),1.6,Pass,Low Risk,75-100%
S16061,0.0,Low (<50%),2.2,Pass,High Risk,
S16062,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S16063,85.71,High (>75%),0.0,Fail,High Risk,75-100%
S16064,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16065,66.67,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S16066,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16067,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S16068,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16069,100.0,High (>75%),2.1666666666666665,Pass,Low Risk,75-100%
S16070,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S16071,0.0,Low (<50%),1.2,Fail,High Risk,
S16072,50.0,Medium (50-75%),0.8571428571428571,Fail,High Risk,25-50%
S16073,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S16074,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S16075,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S16076,100.0,High (>75%),3.75,Distinction,Low Risk,75-100%
S16077,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16078,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S16079,33.33,Low (<50%),1.0,Fail,High Risk,25-50%
S16080,100.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S16081,66.67,Medium (50-75%),2.1666666666666665,Pass,Low Risk,50-75%
S16082,66.67,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S16083,40.0,Low (<50%),2.5,Pass,High Risk,25-50%
S16084,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S16085,50.0,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,25-50%
S16086,57.14,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S16087,80.0,High (>75%),2.142857142857143,Pass,Low Risk,75-100%
S16088,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S16089,57.14,Medium (50-75%),2.1666666666666665,Pass,Low Risk,50-75%
S16090,50.0,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,25-50%
S16091,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16092,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16093,50.0,Medium (50-75%),4.0,Distinction,Low Risk,25-50%
S16094,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16095,57.14,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S16096,83.33,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S16098,66.67,Medium (50-75%),0.75,Fail,High Risk,50-75%
S16099,100.0,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S16100,100.0,High (>75%),2.8,Pass,Low Risk,75-100%
S16101,75.0,High (>75%),2.3333333333333335,Pass,Low Risk,50-75%
S16103,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S16104,0.0,Low (<50%),0.5,Fail,High Risk,
S16105,50.0,Medium (50-75%),2.75,Pass,Low Risk,25-50%
S16106,100.0,High (>75%),1.4444444444444444,Fail,High Risk,75-100%
S16107,25.0,Low (<50%),2.0,Pass,High Risk,0-25%
S16108,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16109,75.0,High (>75%),3.3333333333333335,Distinction,Low Risk,50-75%
S16110,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S16111,55.56,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S16112,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S16113,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S16114,0.0,Low (<50%),1.5,Fail,High Risk,
S16115,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S16116,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S16117,83.33,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S16120,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16121,40.0,Low (<50%),2.3333333333333335,Pass,High Risk,25-50%
S16122,83.33,High (>75%),2.25,Pass,Low Risk,75-100%
S16123,0.0,Low (<50%),3.0,Distinction,High Risk,
S16124,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S16125,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S16126,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16127,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S16128,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16129,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S16130,60.0,Medium (50-75%),1.25,Fail,High Risk,50-75%
S16131,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S16132,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16133,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S16135,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S16136,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S16137,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16138,80.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16139,25.0,Low (<50%),2.2,Pass,High Risk,0-25%
S16140,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16141,75.0,High (>75%),3.0,Distinction,Low Risk,50-75%
S16143,25.0,Low (<50%),2.2,Pass,High Risk,0-25%
S16144,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S16145,66.67,Medium (50-75%),1.4285714285714286,Fail,High Risk,50-75%
S16146,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S16147,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S16148,60.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,50-75%
S16149,50.0,Medium (50-75%),2.1666666666666665,Pass,Low Risk,25-50%
S16150,75.0,High (>75%),1.8,Pass,Low Risk,50-75%
S16151,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16152,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16153,0.0,Low (<50%),1.5,Fail,High Risk,
S16155,25.0,Low (<50%),3.2,Distinction,High Risk,0-25%
S16156,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S16157,0.0,Low (<50%),2.0,Pass,High Risk,
S16158,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S16159,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16160,100.0,High (>75%),1.8333333333333333,Pass,Low Risk,75-100%
S16161,60.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S16162,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S16163,33.33,Low (<50%),3.0,Distinction,High Risk,25-50%
S16164,0.0,Low (<50%),1.6666666666666667,Pass,High Risk,
S16165,100.0,High (>75%),1.2,Fail,High Risk,75-100%
S16166,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S16167,75.0,High (>75%),1.1818181818181819,Fail,High Risk,50-75%
S16168,33.33,Low (<50%),4.0,Distinction,High Risk,25-50%
S16169,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S16170,50.0,Medium (50-75%),1.625,Pass,Low Risk,25-50%
S16171,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S16172,33.33,Low (<50%),2.25,Pass,High Risk,25-50%
S16173,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S16174,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16175,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S16176,60.0,Medium (50-75%),1.0,Fail,High Risk,50-75%
S16177,100.0,High (>75%),2.2,Pass,Low Risk,75-100%
S16178,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S16179,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16180,60.0,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S16181,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S16182,100.0,High (>75%),2.6,Pass,Low Risk,75-100%
S16183,33.33,Low (<50%),0.5,Fail,High Risk,25-50%
S16184,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S16185,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S16186,40.0,Low (<50%),4.0,Distinction,High Risk,25-50%
S16187,100.0,High (>75%),1.2,Fail,High Risk,75-100%
S16188,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S16189,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S16190,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16191,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S16192,40.0,Low (<50%),0.75,Fail,High Risk,25-50%
S16193,60.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,50-75%
S16194,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16196,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16197,40.0,Low (<50%),1.875,Pass,High Risk,25-50%
S16198,75.0,High (>75%),2.4444444444444446,Pass,Low Risk,50-75%
S16199,75.0,High (>75%),2.5,Pass,Low Risk,50-75%
S16200,60.0,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S16201,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S16202,75.0,High (>75%),4.0,Distinction,Low Risk,50-75%
S16203,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S16204,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S16205,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S16206,100.0,High (>75%),0.5,Fail,High Risk,75-100%
S16207,0.0,Low (<50%),1.5,Fail,High Risk,
S16208,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S16209,66.67,Medium (50-75%),0.0,Fail,High Risk,50-75%
S16210,75.0,High (>75%),1.25,Fail,High Risk,50-75%
S16211,80.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S16212,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S16213,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S16214,66.67,Medium (50-75%),1.6,Pass,Low Risk,50-75%
S16215,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16216,100.0,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S16217,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S16218,33.33,Low (<50%),1.25,Fail,High Risk,25-50%
S16219,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16220,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S16221,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
